,epoch,acc,precision,recall,pred_acc_member,pred_acc_non_member,true_member,false_member,true_non_member,false_non_member
0,1.0,0.4983388704318937,0.5,0.006622516556291391,0.02,0.02,0.0,1.0,149.0,150.0
1,2.0,0.5,0.5,0.02,0.02,0.02,3.0,3.0,147.0,147.0
2,3.0,0.52,0.546875,0.23333333333333334,0.30666666666666664,0.24,35.0,29.0,121.0,115.0
3,4.0,0.5333333333333333,0.5609756097560976,0.30666666666666664,0.30666666666666664,0.24,46.0,36.0,114.0,104.0
4,5.0,0.49333333333333335,0.49137931034482757,0.38,0.42,0.42,57.0,59.0,91.0,93.0
5,6.0,0.5033333333333333,0.5038167938931297,0.44,0.48,0.44,66.0,65.0,85.0,84.0
6,7.0,0.49333333333333335,0.49137931034482757,0.38,0.4533333333333333,0.43333333333333335,57.0,59.0,91.0,93.0
7,8.0,0.49333333333333335,0.49137931034482757,0.38,0.4533333333333333,0.43333333333333335,57.0,59.0,91.0,93.0
8,9.0,0.51,0.5112781954887218,0.4533333333333333,0.4533333333333333,0.43333333333333335,68.0,65.0,85.0,82.0
9,10.0,0.5,0.5,0.5133333333333333,0.5533333333333333,0.5266666666666666,77.0,77.0,73.0,73.0
10,11.0,0.5133333333333333,0.5123456790123457,0.5533333333333333,0.5533333333333333,0.5266666666666666,83.0,79.0,71.0,67.0
11,12.0,0.5066666666666667,0.5061728395061729,0.5466666666666666,0.5533333333333333,0.54,82.0,80.0,70.0,68.0
12,13.0,0.49333333333333335,0.4928571428571429,0.46,0.4533333333333333,0.5133333333333333,69.0,71.0,79.0,81.0
13,14.0,0.49333333333333335,0.4928571428571429,0.46,0.47333333333333333,0.5133333333333333,69.0,71.0,79.0,81.0
14,15.0,0.4766666666666667,0.4785276073619632,0.52,0.5666666666666667,0.6,78.0,85.0,65.0,72.0
15,16.0,0.5066666666666667,0.5061728395061729,0.5466666666666666,0.5933333333333334,0.5466666666666666,82.0,80.0,70.0,68.0
16,17.0,0.48333333333333334,0.48663101604278075,0.6066666666666667,0.6066666666666667,0.66,91.0,96.0,54.0,59.0
17,18.0,0.48333333333333334,0.4857142857142857,0.5666666666666667,0.6,0.6333333333333333,85.0,90.0,60.0,65.0
18,19.0,0.4766666666666667,0.4785276073619632,0.52,0.5666666666666667,0.6133333333333333,78.0,85.0,65.0,72.0
19,20.0,0.4766666666666667,0.480225988700565,0.5666666666666667,0.5666666666666667,0.6133333333333333,85.0,92.0,58.0,65.0
20,21.0,0.47,0.47715736040609136,0.6266666666666667,0.6666666666666666,0.7133333333333334,94.0,103.0,47.0,56.0
21,22.0,0.4766666666666667,0.4830917874396135,0.6666666666666666,0.6666666666666666,0.7133333333333334,100.0,107.0,43.0,50.0
22,23.0,0.5166666666666667,0.5118483412322274,0.72,0.7266666666666667,0.72,108.0,103.0,47.0,42.0
23,24.0,0.5,0.5,0.66,0.7133333333333334,0.6933333333333334,99.0,99.0,51.0,51.0
24,25.0,0.5033333333333333,0.5023255813953489,0.72,0.7466666666666667,0.7266666666666667,108.0,107.0,43.0,42.0
25,26.0,0.5266666666666666,0.5202020202020202,0.6866666666666666,0.74,0.7133333333333334,103.0,95.0,55.0,47.0
26,27.0,0.48,0.48623853211009177,0.7066666666666667,0.7466666666666667,0.78,106.0,112.0,38.0,44.0
27,28.0,0.5033333333333333,0.502262443438914,0.74,0.76,0.7266666666666667,111.0,110.0,40.0,39.0
28,29.0,0.5166666666666667,0.5112107623318386,0.76,0.7866666666666666,0.7533333333333333,114.0,109.0,41.0,36.0
29,30.0,0.5166666666666667,0.5112107623318386,0.76,0.7866666666666666,0.7666666666666667,114.0,109.0,41.0,36.0
30,31.0,0.51,0.5064377682403434,0.7866666666666666,0.7866666666666666,0.7666666666666667,118.0,115.0,35.0,32.0
31,32.0,0.5166666666666667,0.5111111111111111,0.7666666666666667,0.82,0.7533333333333333,115.0,110.0,40.0,35.0
32,33.0,0.5333333333333333,0.5211864406779662,0.82,0.82,0.7533333333333333,123.0,113.0,37.0,27.0
33,34.0,0.48333333333333334,0.48917748917748916,0.7533333333333333,0.8,0.8066666666666666,113.0,118.0,32.0,37.0
34,35.0,0.49666666666666665,0.4979253112033195,0.8,0.8,0.8066666666666666,120.0,121.0,29.0,30.0
35,36.0,0.48333333333333334,0.48917748917748916,0.7533333333333333,0.8,0.8133333333333334,113.0,118.0,32.0,37.0
36,37.0,0.52,0.5122950819672131,0.8333333333333334,0.8733333333333333,0.82,125.0,119.0,31.0,25.0
37,38.0,0.48333333333333334,0.4895397489539749,0.78,0.86,0.82,117.0,122.0,28.0,33.0
38,39.0,0.48333333333333334,0.4895397489539749,0.78,0.86,0.82,117.0,122.0,28.0,33.0
39,40.0,0.49333333333333335,0.4957627118644068,0.78,0.8266666666666667,0.82,117.0,119.0,31.0,33.0
40,41.0,0.49,0.49377593360995853,0.7933333333333333,0.8266666666666667,0.8333333333333334,119.0,122.0,28.0,31.0
41,42.0,0.52,0.5122950819672131,0.8333333333333334,0.8733333333333333,0.8333333333333334,125.0,119.0,31.0,25.0
42,43.0,0.52,0.51171875,0.8733333333333333,0.8733333333333333,0.8333333333333334,131.0,125.0,25.0,19.0
43,44.0,0.52,0.51171875,0.8733333333333333,0.8733333333333333,0.8333333333333334,131.0,125.0,25.0,19.0
44,45.0,0.52,0.51171875,0.8733333333333333,0.8733333333333333,0.8333333333333334,131.0,125.0,25.0,19.0
45,46.0,0.5433333333333333,0.5271966527196653,0.84,0.88,0.8066666666666666,126.0,113.0,37.0,24.0
46,47.0,0.5433333333333333,0.5271966527196653,0.84,0.8733333333333333,0.8066666666666666,126.0,113.0,37.0,24.0
47,48.0,0.5233333333333333,0.5139442231075697,0.86,0.9,0.8466666666666667,129.0,122.0,28.0,21.0
48,49.0,0.5333333333333333,0.52,0.8666666666666667,0.9,0.88,130.0,120.0,30.0,20.0
49,50.0,0.55,0.5296442687747036,0.8933333333333333,0.9,0.8466666666666667,134.0,119.0,31.0,16.0
50,51.0,0.5266666666666666,0.5152671755725191,0.9,0.9,0.8466666666666667,135.0,127.0,23.0,15.0
51,52.0,0.5266666666666666,0.5152671755725191,0.9,0.9,0.8466666666666667,135.0,127.0,23.0,15.0
52,53.0,0.55,0.5296442687747036,0.8933333333333333,0.84,0.7666666666666667,134.0,119.0,31.0,16.0
